0,1423699487,0,0,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
0,1423699487,1,2,0,-1,-1,1
0,1423699487,0,2,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
0,1423699487,1,1,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
0,1423699487,1,1,0,-1,-1,1
0,1423699487,0,0,0,-1,-1,1
1,2255803900,1,1,0,0,0,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,1,0,-1,-1,1
1,2255803900,0,1,0,-1,-1,1
1,2255803900,0,1,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
1,2255803900,0,0,0,-1,-1,1
2,1423699487,0,0,0,0,0,1
2,1423699487,0,0,0,0,0,1
2,1423699487,0,0,0,-1,-1,1
2,1423699487,1,2,0,-1,-1,1
2,1423699487,0,2,0,-1,-1,1
2,1423699487,0,0,0,-1,-1,1
2,1423699487,0,0,0,-1,-1,1
2,1423699487,0,0,0,-1,-1,1
2,1423699487,1,1,0,-1,-1,1
2,1423699487,0,0,0,-1,-1,1
2,1423699487,1,1,0,-1,-1,1
2,1423699487,0,0,0,-1,-1,1
3,3271294718,1,0,0,1,1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,1,1,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
3,3271294718,0,0,0,-1,-1,1
4,3972697109,2,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
4,3972697109,2,0,0,-1,-1,1
4,3972697109,1,1,0,-1,-1,1
4,3972697109,1,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
4,3972697109,1,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
4,3972697109,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,1,1,0,-1,-1,1
5,951767867,0,2,0,-1,-1,1
5,951767867,0,1,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
5,951767867,0,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,11,0,0,-1,-1,1
6,2602752943,8,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,6,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,14,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
6,2602752943,0,0,0,-1,-1,1
7,330231874,1,2,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,1,0,-1,-1,1
7,330231874,1,2,0,-1,-1,1
7,330231874,0,2,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
7,330231874,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,1,2,0,-1,-1,1
8,2206530719,0,2,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
8,2206530719,0,0,0,-1,-1,1
9,1641152947,0,2,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,2,0,-1,-1,1
9,1641152947,0,1,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
9,1641152947,0,0,0,-1,-1,1
10,355916122,1,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,1,1,0,-1,-1,1
10,355916122,0,2,0,-1,-1,1
10,355916122,1,2,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
10,355916122,0,0,0,-1,-1,1
12,2563194959,0,2,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,1,1,0,-1,-1,1
12,2563194959,0,5,0,-1,-1,1
12,2563194959,0,3,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
12,2563194959,0,0,0,-1,-1,1
13,2602752943,0,5,0,-1,-1,1
13,2602752943,1,0,0,-1,-1,1
13,2602752943,2,0,0,-1,-1,1
13,2602752943,11,0,0,-1,-1,1
13,2602752943,8,0,0,-1,-1,1
13,2602752943,0,0,0,-1,-1,1
13,2602752943,6,0,0,-1,-1,1
13,2602752943,0,0,0,-1,-1,1
13,2602752943,14,0,0,-1,-1,1
13,2602752943,0,0,0,-1,-1,1
13,2602752943,0,0,0,-1,-1,1
13,2602752943,0,0,0,-1,-1,1
14,1068876755,0,2,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,2,0,-1,-1,1
14,1068876755,0,2,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
14,1068876755,0,0,0,-1,-1,1
15,2276611093,0,1,0,-1,-1,1
15,2276611093,0,0,0,1,0,1
15,2276611093,1,0,0,-1,-1,1
15,2276611093,1,1,0,-1,-1,1
15,2276611093,0,2,0,-1,-1,1
15,2276611093,0,0,0,-1,-1,1
15,2276611093,0,0,0,-1,-1,1
15,2276611093,0,0,0,-1,-1,1
15,2276611093,1,0,0,-1,-1,1
15,2276611093,0,0,0,-1,-1,1
15,2276611093,0,0,0,-1,-1,1
15,2276611093,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,2,0,-1,-1,1
16,115168927,1,2,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
16,115168927,0,0,0,-1,-1,1
17,951767867,0,2,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,2,0,-1,-1,1
17,951767867,0,1,0,-1,-1,1
17,951767867,1,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
17,951767867,0,0,0,-1,-1,1
18,1347814329,0,1,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,1,1,0,-1,-1,1
18,1347814329,1,2,0,-1,-1,1
18,1347814329,1,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
18,1347814329,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,1,0,-1,-1,1
19,4188468543,0,2,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
19,4188468543,0,0,0,-1,-1,1
20,429425116,1,1,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,2,0,-1,-1,0
20,429425116,0,1,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
20,429425116,0,0,0,-1,-1,0
21,1640504453,0,1,0,-1,-1,0
21,1640504453,0,0,0,2,0,0
21,1640504453,0,2,0,-1,-1,0
21,1640504453,0,1,0,-1,-1,0
21,1640504453,0,2,0,-1,-1,0
21,1640504453,0,0,0,-1,-1,0
21,1640504453,0,0,0,-1,-1,0
21,1640504453,0,0,0,-1,-1,0
21,1640504453,0,1,0,-1,-1,0
21,1640504453,0,0,0,-1,-1,0
21,1640504453,0,0,0,-1,-1,0
21,1640504453,0,0,0,-1,-1,0
22,2255803900,1,1,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,2,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
22,2255803900,0,0,0,-1,-1,1
23,534725268,1,1,0,1,1,1
23,534725268,0,0,0,0,0,1
23,534725268,0,1,0,-1,-1,1
23,534725268,1,0,0,-1,-1,1
23,534725268,1,1,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
23,534725268,0,0,0,-1,-1,1
24,1347814329,0,1,0,-1,-1,1
24,1347814329,0,0,0,0,1,1
24,1347814329,1,2,0,-1,-1,1
24,1347814329,0,1,0,-1,-1,1
24,1347814329,1,2,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
24,1347814329,0,0,0,-1,-1,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,0,0,0,0,1,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,1,2,0,-1,-1,1
25,1720428295,0,1,0,-1,-1,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,0,0,0,0,0,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,0,0,0,-1,-1,1
25,1720428295,0,0,0,-1,-1,1
26,1581098148,1,1,0,-1,-1,1
26,1581098148,0,0,0,0,3,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,1,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
26,1581098148,0,0,0,-1,-1,1
27,3896218551,0,1,0,1,2,1
27,3896218551,0,0,0,0,0,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
27,3896218551,0,0,0,-1,-1,1
28,1423699487,0,2,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,1,2,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,1,1,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
28,1423699487,1,0,0,-1,-1,1
28,1423699487,0,0,0,-1,-1,1
29,349680864,1,1,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,2,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,1,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
29,349680864,0,0,0,-1,-1,1
31,2563194959,0,2,0,-1,-1,1
31,2563194959,0,0,0,0,1,1
31,2563194959,1,1,0,-1,-1,1
31,2563194959,0,5,0,-1,-1,1
31,2563194959,0,1,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
31,2563194959,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,1,1,0,-1,-1,1
32,3877027275,0,1,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,1,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
32,3877027275,0,0,0,-1,-1,1
33,1371553700,0,2,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,2,2,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,1,1,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,1,0,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
33,1371553700,0,0,0,-1,-1,1
34,1068876755,1,1,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,1,2,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
34,1068876755,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,1,0,-1,-1,1
35,1546450936,1,0,0,-1,-1,1
35,1546450936,1,1,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
35,1546450936,0,0,0,-1,-1,1
36,1982350912,0,0,0,-1,-1,1
